match_id,puuid,gamer_name,tag_line,partner_group_id,companion,gold_left,placement,win
NA1_5171073689,b1j4c4niBOZPjNriv0ESugPACW4gEq3_xhrfSyx985TnKQTjVMQNcMstFitqBAAAOU5gSpgwsVXtWw,Rury,4446,,PetChibiAkali,3,1,True
NA1_5171073689,pOqBvITTqtljkzVjctnFYt3zWvFU8od99CEQg-ayqgDOVjHkV0HWyQvNJlG7xIKSygYNYlDYTj6qxw,Cinnabunn13,NA1,,PetChibiMorgana,31,2,True
NA1_5171073689,JpqfhwRneg_dy-V4fsh3HBr3Q8ZOtyVF6tyvPNLIK7ne1Qf5AJg5dNyrQAIpn7l_QE40Hq_L9i8VEA,PancakePundit,yum,,PetAoShin,38,4,True
NA1_5171073689,45RNxQy5FeSlNpIrIXPhUA6hgn_XjX8XNAhb7ptFQCQABytvp6aio1uG1Wvtx8S8PhtFIx368zXaxQ,IstomFerreira69,NA1,,PetPenguKnight,3,3,True
NA1_5171073689,_CxKdu1xEqxGswibfiRhY0MBF1zUPF60ldMPjPYX6hp7PyCTbtKXJfcs_EFs9j2jH5IBrJ85GWJQqg,aphasia,NA2,,PetTFTAvatar,20,8,False
NA1_5171073689,CR3jaJJ00quy6DU5jpcKjlBvaSrCRBLjKaTMfIXlQ3Wbkhxa3PFzzdS4eKaOov9ZgNg9ldafBr0dqQ,KetchupSensei,98089,,PetDSSquid,4,7,False
NA1_5171073689,JT5o5d-BRauWpKKN5DheYiPSgMdYhYkpjKDPlPufWIECyzajxm0f4AQGzXJ2w5_0hMdU1e38RZtsUQ,Muushii,BLUB,,PetChibiLux,43,6,False
NA1_5171073689,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,2,5,False
NA1_5178181071,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,2,7,False
NA1_5178181071,tfN4nztudzViFUp8wANugi5Y7IPvbeuzg3i9ssb0aC8EKTqZZUGP7Cpqa9CpPuIUuU9BdM_HI_RgFw,OrangeSox,NA1,,PetNimblefoot,3,2,True
NA1_5178181071,cnLWhxPmYj_UQ0ofXz1ZXWFZRdDbmgtiPCn5BkllFzoBPQfUbMnkGgLQDbzW8MKxBQUmmxWsje6OjQ,AsH失樂,ASH,,PetChibiLeeSin,3,3,True
NA1_5178181071,D55K3CJj2W_ZYfKs-yXSOGhe1y2b8eQCSqc_5gI4baUGrHoUM42ol2FH35_oU6n-LJ_bUladrg3P9A,StayPuft611,NA1,,PetPoro,29,6,False
NA1_5178181071,gOcI8QxiFR51x--kI566ptFczTFRsjfUR8PtFJyZ4-f4P5BVR--QQUCPV9ldb_e0XTo6Dr_wGC-BMA,MyLostShoe,LOST,,PetDSSquid,3,4,True
NA1_5178181071,r1h-QI-FwaAZxUiWsJpRQE3aGhu3TJHMWS1t6jrMEvgqCJFVPop6oLO9oZM0xUDckvE_3CNMnFmpXg,Vietkieuhomie,2004,,PetChoncc,2,8,False
NA1_5178181071,wxDw1P7KsQf2yGp5N5F8rby2C7y870bcn-X_jATnJs_Py4LGVdsnESTzMfYEXl3P1pvFjD9_sMZEHg,PlsClarafy,07199,,PetTFTAvatar,3,5,False
NA1_5178181071,oLDANxiHPDsn8Ppr0HKsjLB-wTGkDEbzHaa3jF3uK4sFWS1EtS-CfAwthiOyVWp1f-dwFqTrZ5-Ufw,TomateTurbulento,NA1,,PetChibiTristana,1,1,True
NA1_5181956272,4rJNkzXhvsTBKKjb8B7ZCwxp3uL_sHqoWXifVCPZ-2Z_yU4JzgVndwgCbdWJGrGPYocoGAw2dqoJ6g,ToxiCity6,NA1,,PetChoncc,1,2,True
NA1_5181956272,l5E-4U-uqpQxTXLuOz1d96I23HE37ZMmHshmNagMDj3whcjfEGY709mLBRgxKgxv-tEaJSob8F4WAg,你爸今晚连夜庭院种枇杷,NMSL,,PetChibiAshe,11,8,False
NA1_5181956272,e1Zl3wswahuXBt53jknhr0vPwQCUB-1aUoT7EXAYxAOQN6RvmqBbjeV3YLbEW0XXYakW0w9-Z9Urpw,Pí Pí dàn,NA1,,PetChibiMalphite,26,3,True
NA1_5181956272,ckitbAH-C_sgMMLxwbk-9nmvlBmGdyA9rTDxQcBy6Te3gl_VfM82E0SOwnmZUzMpzLLYcOrkWYK4ag,stevestovesteven,123,,PetGloop,23,4,True
NA1_5181956272,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,,PetChibiMissFortune,4,6,False
NA1_5181956272,0CGWSWTYwCJwy7VpHK9XW79cjQDJxco9kDOC_mlEGtHplhkRF2z2iECkNAoRldfCx-EF7lzQMzifYw,SenpaiRei,NA1,,PetTurtle,22,7,False
NA1_5181956272,c3jI21e2n2t7vGiBJAd-UAQHWIYMElc1NTrt9sAHuBiQ9Rb_bdIxhmiHkV-_dA7Y2ZT2JSaVTWEGgQ,WYM JunhoHa,3845,,PetSGShisa,11,1,True
NA1_5181956272,HwmV5fKWjQsu99DRQN6KsXHw3fr-RxK9Xvmb3Aj9PkNPU-otvM5p1LASvKjPqKt6FCHZIYq49d1rOg,BostonBazooka,NA1,,PetStyleTwoJinx,53,5,False
NA1_5180538244,Dy1fvu_diLyeQBFoO4Y9XxGBt_rWdkxcqhpOnxoxzALeAcP-El0b2_tUtXOV5DDSUHzhQzTxgy-trA,GeoTech25,NA1,,PetChickenEggTart,5,4,True
NA1_5180538244,WMOOQBzc9F3GPQnelu-vIkQbwtG5Hyk5xzI5FHY_TxrLfwMVqdPxbHeaBM_Aab3gRofiov_vCE_zfQ,Yakin306,NA1,,PetGargoyle,12,3,True
NA1_5180538244,b5f7ryTWCNkFX6lYQti_WkTfNO3FZ4ik4k_XDCaYQ-I70pW2viu-MMqy7jZToX-LZVF9DQyIEPqbWw,Uraeus the Black,NA1,,PetDSSwordGuy,29,7,False
NA1_5180538244,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,3,1,True
NA1_5180538244,_irMHO0F3xOPxevnS2HCmquL-_pGoVHBx6qrJc5s7av3LEDhAPVZc4doKSZEwNu3MjzS9LM_cxVehQ,nordic lunari ,NA1,,PetBaron,3,2,True
NA1_5180538244,LmtFXEQmV8ECnhkyf18nUkrKNKcBwIkbuvaK7RRO_nk3lWPY6OHp8LO8_ZidsZrnynSyCFz6rag5YQ,shtstain,231,,PetKoala,2,8,False
NA1_5180538244,qlhYjW63u2h-6dK3xvvmOtSRykYCo8hRg0pdIJs9GOhuRNIMhePnFJ5OlJiozW1w3VR-XnTtel9GkA,NenneK,NA1,,PetMiniGolem,7,6,False
NA1_5180538244,6QmaPFuX5woYpulaeAyUPIT0iFbS2ZhfmCIYVNpLz5SzAUBPXYtGHwFYqTR--AzSM3PUVz3FgeTVUw,Underpunch,NA1,,PetChibiAhri,12,5,False
NA1_5196713822,LOLFuN175QyTdWRDPPpVYUG7W1W1HxBm7I38qxSJgc6koCp0nWlQVzRvsq5maGezcuhPFpN02G8FKA,can,emi,1,PetSGCat,24,4,True
NA1_5196713822,p48BDIAFAejdRrDao_a6Xg6eYMzZ4VFWqeHn6JyZMI2bVfqadIQ-PKVicQOzKJ3-sMzYfsz_wx4muQ,emibruh,can,1,PetSGCat,1,3,True
NA1_5196713822,NnMs6Z_eMsVRLOcGUL8mb0DihupSu80ZmeYCnQUdHm0g-Ty9b8zjGrbUpkruGzuJ4Cy3Lv5Dvx_xiw,SystematicPhyco,NA1,2,PetSGPig,0,6,False
NA1_5196713822,2QvH9Cm0CVB6kVadPqSf_yZSv8U_tS3y-1Aj7b5jcK-9gB0ggS4EBEQwAKlJe-Ymi15B2h7Kia_G_g,fangorious2,NA1,2,PetDSSquid,1,5,False
NA1_5196713822,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,3,PetScuttleCrab,15,2,True
NA1_5196713822,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,3,PetChibiMissFortune,9,1,True
NA1_5196713822,IiN3YGOuupiJwDFN0zVBJl0AyTjtFW-ORV6EQVV40sLN0oAziMf1CyD2mvUbPpCcFgvqjMnRgRXYnA,Rhea,12345,4,PetChibiVi,2,8,False
NA1_5196713822,Hx72qRw6UdUHw8jwPIRku1dN90RZRagsp2Jk9cK295h7jVpkCAU3TMYt1Ilr5QSSg2JBO8Jb-5-vDg,puppyl,ilysm,4,PetSpiritFox,1,7,False
NA1_5192560086,i6YkJAAqidASMTmawZi2I_FVOf7grxUeU1vuu453krzlmUqZRrrz2CnuNwZkgFo18FQeCHrlvFUtBA,Bambii0525,NA1,,PetDowsie,3,3,True
NA1_5192560086,0RUhFD-8Zobm3rUKtQifXO2mQxqXwj8ZmGqb9s7wz8SpwII6SOPAwbz9hmyN0QXA4fQ69GTSGyoQOA,KingMufasa,NA1,,PetJawDragon,61,5,False
NA1_5192560086,ilJYrvzVjHu1smyyigg1-hrsHyIZPz7PQukInvt_64gvcU-HVQ-qm1yDx0eMzGdANBMBWxDgOTNTfQ,Sarinade,NA1,,PetScuttleCrab,14,4,True
NA1_5192560086,vH_-RKyJ2E_638i6pbNra4fKjgw3a9LBXIv5izfmJdPfF486nHQBioBuAIUs3HEMwy1w_XaLY6TCKw,Theforsakenadc,NA1,,PetTFTAvatar,60,6,False
NA1_5192560086,TxRYiK_DZrNA4NBZ-RFcXVBtKGU5NfhSlmt8isvZZdOYAtZAgXBzPSbWqlHzAscAJZzY2x_cUUv3TA,Stinkpink07,6969,,PetChibiJinx,6,1,True
NA1_5192560086,U_Txo_Ujvvn1YTQ7xKh3xYF12OjfJLFeG9KUF1Bp2dVqq7t9qM-32pn00QUZ3LpQ-DblY1CdTXdZsA,BigTrout,GDK,,PetDowsie,38,8,False
NA1_5192560086,1o-_qcFfYK-I3mMjEScZhM8DaTbZZCXcLMngtRnz9NssZ4ZM61vWBuozwBlexMaq8f01XRk3RGWtEA,ValhalIa,NA1,,PetDSSwordGuy,2,2,True
NA1_5192560086,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,3,7,False
NA1_5193390167,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,,PetChibiMissFortune,25,8,False
NA1_5193390167,ARBgre2xzG8gdvnNu3fFusCViFCWfNQGXNRsn-58bvI5G2qwQYnxJjBiOZC1UbiPcaa-d8GPevWbTQ,buni,周翊然,,PetChibiLux,0,2,True
NA1_5193390167,HV7r3e97P2YmM_ahROdD-DfeNw7t8lQOirifPZLBYrNpfDtVmvBPT8fAyXJ2wvuJXFBf0KdOSrofnw,Mintua289,1828,,PetSpiritFox,0,3,True
NA1_5193390167,ySweMso13sNNaO1OJnZSMsIU6QN75rdTlohpwu05QnHEJziKOT7Ln7bQS6vHkWu47FDFrPqU0hwcLA,zetec75,NA1,,PetBat,1,5,False
NA1_5193390167,mT_Rmf7-QBOFUsQ67vE-LeNHsGEUf2tL_A2DpyiiyZh8nXflP87fQMfTCDGNI1fgU0S3smpFU7DUXA,Wrendition,NA1,,PetSGShisa,1,4,True
NA1_5193390167,v3phsnWN0fkdgDVo4IQCUgbQXZ9Sl8Catf2wPpb6TqhuCnhhAgalA9yNOvK0eGlgMGlDyqxJtFtmCA,KDA Nomy Rose,NA1,,PetChibiVi,0,7,False
NA1_5193390167,8YZ0l-hi3Q3gmAMlxFucMY0zwR_Q1sj5-iFiPBxuOpWFgIYiqnFKPgS2dwR5FfR__Na1Sv35gP_tCw,KDA TACOS WIFE,153,,PetPiximander,2,6,False
NA1_5193390167,B3ldUkOyU-pYQHnQfMK7pJBX_0dPzYSym-laqjtVcfAUrGyc1E9c9ufiNq24ba9iQsZKdJVhyI4ZAA,BUGAWK,JA14,,PetSGShisa,2,1,True
NA1_5193090831,yt6Pixur_tGssMSOgC1NTn8JQglw_2R2BkLz_wT5aDpXQa4o_gLhl3qTVarzT2d7F6dfzu2HC7SE-A,Johnnyappl3,3556,,PetDSSwordGuy,2,4,True
NA1_5193090831,bgZzYoQIlntwobefgp3zlJz0Y99Zo4gaVSQHnpgSvp3T2Dp3Xm735ze8S5T1nOy_X9rbubGlfPodmQ,Eximodamage,1451,,PetChibiCaitlyn,20,6,False
NA1_5193090831,n_ZnincvIjTJIQ5hIQEig9nHc-qS4wEQ5xxX8QH7_vpk8alxZKaz-0Eim4071WsiYB7q4VoaqOmJyQ,JayDawg,2323,,PetChibiIrelia,68,8,False
NA1_5193090831,l_qqwOwntibnRlwwPzWcsBi5QuUhsjj2JHfhgaMFagOMrJm_3wEYM9am6XshipRjjX-ZfziZl04Xow,Nightmare,12231,,PetTFTAvatar,19,2,True
NA1_5193090831,C3omeSynzzAzY3CIsiKxUC3sIQOqsTkdr45-_BIDdlZ3Z1lmfWaR2PiXC82mtthLrbWBd4A7_-eoEw,IridescentAura,NA1,,PetChibiIrelia,4,1,True
NA1_5193090831,EgMvL9CcTgt5hVkyu4VisH8EK1Os4dDP8NrArAbNSGG-fmVnp0rDAFy4ttmwF52xXT8RDjckKGuAsw,Gibu,NA1,,PetFairy,81,7,False
NA1_5193090831,7OrBpdpNIEzUkWAfhLRDfog13sl_efHIhyxYlmb1OoWCDGcpSs7KL7XHdPZd5WG-Bsi6tFYokuKs2g,squeaks,1313,,PetElegantDragon,15,3,True
NA1_5193090831,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,92,5,False
NA1_5193485159,4FQlawADFw07U11BmohnWqcteiQbrFmkhaSMepP8ddXNp_n9UWCJwmCDuSK0KiiXEfLslSL8vSTX5Q,deperd44,NA1,,PetChibiLulu,77,8,False
NA1_5193485159,mugejyCFoPsTuvCTsrS9FQEiulJl1Qy7onJzduPpvBYgwP8aIapw63b0p0PIok8B84pNO63GubKiOQ,Saraella,022,,PetPoro,3,2,True
NA1_5193485159,sT8UqnOJZICHdiHPXzK2AU0QiE98ixzzcnCeKrz3gRC1KwXULDDxBuNGZa-5B23iI6AoKhti1MZZCg,MAKATO MAN,NA1,,PetDSWhale,18,7,False
NA1_5193485159,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,19,1,True
NA1_5193485159,qx2MoxctSxYQOIJw005YQIDNFLvA8Azh_U_JVZiGQMciGrn40wc537wF046hK3PEGf1PKjFhfdLrcQ,noob7659,2208,,PetSpiritFox,11,3,True
NA1_5193485159,ZQVH2t9qF4-MmWAANcS6UGapsbjqaEFP9KyxqW8xU28sJT7MWbHBqlDply6QRuwtkJM5HDDJIIO1IA,Rouen,0001,,PetPoro,49,4,True
NA1_5193485159,BUsiqYbl2qvGOV2dnuuAIc1QCcEXm-ii1Y1K2iYW3KoYrGt2HGU-1upgF08ixtaYujFEKS--IaHdjw,Seabreez,NA1,,PetPiximander,18,5,False
NA1_5193485159,KmmoXVWDcUABoFM0f9cOXHY2FkKQiaEGq26LdmmSWeb9aGeC9-cpurp0OKUSyqKH82VSfMlM0kevXg,Holmes016,NA1,,PetPegasus,8,6,False
NA1_5195644440,0bTJarD9FWb04d-cz8cwQqKifbvP4zka4P2mvXOqAN-Kl5BXKgO3P6MIoE4B1fVSJLaUJ66vGD6k4g,Solemnly77,NA1,,PetTFTAvatar,3,3,True
NA1_5195644440,TlULvwmF6aCIIxZRgzge2Ke0SaFZ5GmGKwR8H1W9z7YyqyrIYe-whnrxi2qUq3f9k7G1yNLUmdlAXA,PurpleSoda1,NA1,,PetSGPig,0,1,True
NA1_5195644440,LyHNC5SO5ZTdShCl-sOEQYiynJDrS17vYmRiW12YSFlEn68m6TazoVaT31xCjEscboAxO_8MylEZmA,AMissPlacedMusic,8184,,PetFairy,18,4,True
NA1_5195644440,jzJPkwn7_ODNlHxUy9TN_3SkjbLmkLISkbzJ4PkhXEaZLLLmPsiz-UeQiwcSZXzdDuRmW-vGFpbfIg,Strifé,NA1,,PetPegasus,35,5,False
NA1_5195644440,ZkBFoBuJXTokKr7DdRxD3grAFSZM0qFYzA_3_5B8gdt9z9hquMp4KMdmN8sJ3y1nL5vCdV_hcS6Svg,raralover,NA1,,PetTFTAvatar,59,7,False
NA1_5195644440,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,4,8,False
NA1_5195644440,tBZGAky5QVfrhfrDFseKb5gLYUzDGWCMl8jLQV-5DpvvsCw3zL4DZPhPZUptUXcsMGDOqyS-ujIyEA,wickedsheep1,9648,,PetChibiEkko,5,2,True
NA1_5195644440,aKGVvY-5aZUs9hhlvcVXqkn1z9E_BtO_9FBYL5m9wQDe8PW3nlsfIIcWQjZtk-1iZSBC9QaeitdXMQ,MewButts,Mew,,PetElegantDragon,2,6,False
NA1_5192323884,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,7,4,True
NA1_5192323884,5WQorR1rkovTTHeS9TIVPeYgX351Bv1qWY2frBvmSv9WspgEcO3g2HZxt4YD8gAkX_oW7FiVzyCbIg,GearHeart5488,NA1,,PetSpiritFox,51,6,False
NA1_5192323884,Mk6XMNbCqrD8zizJBtROnMgaDOjStAct1gqd_I8fWK_YI5U_RJo1jpbHtZ6o2EcmoT1bUs9_7wZ5fg,SnuwWolf,NA1,,PetSennaBunny,41,3,True
NA1_5192323884,CK6CSjH2nL1QyByGU4FDc7HMTqgrM7YHjMltTGGNB3FLeMSL2ZNjzQeqxyPnD9Dg7O8LeV2RT8rz-A,TMGShadow,NA1,,PetJawDragon,13,5,False
NA1_5192323884,-PLPAtAsbEXYzJJypCXTDhnv5YnwdXiBF9U-iWNtt97a_Me4ElpOFCKtgx8zu8x5u4hU1-ZwY4Pd5Q,Monkey Man,4323,,PetTFTAvatar,0,1,True
NA1_5192323884,y61czgfF7fsO57KK9Tlm3ZLykYL7VPp_8hUv3QoVSEMQPIFBUpftgNO_ymCGJYwSpOfS-EO7CIxU2g,Nightowl1514,NA1,,PetChibiVi,2,7,False
NA1_5192323884,EpBIl7HnlJtIDD5fNidCJt0926f2ED9Tg2KpsbzD9RjWkf3Qxk2uTHVUb6Nu7A9t8fbC4FlSb7_5Cw,jaxander,NA1,,PetChibiLeeSin,8,2,True
NA1_5192323884,zsUYtuVDCj6_itL_pFCvzQCUUYKmtEzR6loGCrF-AGeoxXwoitjI8-yLrkbX4pTkJM-sfvlJCEmpgQ,UnknownConvict,NA1,,PetChibiBlitzcrank,21,8,False
NA1_5196311066,QKtkK8zi0uxrr7RYhRioGKWivBxd5XaRDC3kcGr_9P311mt4XBPhEXODQDZ-q0AkEW-bBy2AIZrHdg,Shutdown Cheryl,NA1,1,PetGhosty,15,3,True
NA1_5196311066,vf7jjXgTBN9AceADMQz6ouYMj3f5tnfG2JfD6DLDNIdhT8G08uQWPJjQfm5gXmkePyQ_mZNLf1Pm0g,Separatist,NA1,1,PetChibiZed,14,4,True
NA1_5196311066,YheIqSN10edAPLzGs4oyB9bmC8iy7dOsKt41Doc7oxyYd2xgWa9LPHRUPpGwD7wEnZA9SOxopJy0Dw,Mashimaco,39JP,2,PetChibiAkali,19,6,False
NA1_5196311066,p4-Jg8tzZOmjp84LYmH1zDhVc6hWGF2y-ax8Li-reYScoaAtI06NWFL3nZtiolrsQcmsHZvPu24n8Q,SleepySeller,NA1,2,PetChibiIrelia,13,5,False
NA1_5196311066,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,3,PetScuttleCrab,35,8,False
NA1_5196311066,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,3,PetChibiMissFortune,1,7,False
NA1_5196311066,VIO_hTcf-t8gVjBegXFy_dIrMHpcATvK9GTUu8aYS1o2ZWVp_1cDmFPO3zjuCaPA_Pf34uA-koh68Q,Zeagle,Eagle,4,PetChibiCaitlyn,1,2,True
NA1_5196311066,LkmTW-BXPqe9ilir-0iLs0KJ3iIadSRnhXgUQ1AgNFzOjhrQ90LwW5wpJ7rFpdasqUrlC5j2aP2FFw,Dumb N Lonely,69420,4,PetChibiMissFortune,28,1,True
NA1_5206500727,99uKPMjH0cqncSlYtK8f2BuhRjs23VuBMxgRNZaZA72fTl8tR6MUDAx64PySBW2Aef0pugJVeQwiCg,MasterVadgers,NA1,,PetChibiJinx,3,2,True
NA1_5206500727,010tV0bCOHNGoliE3lMW0Qkye0-KJp-m5nrHslcwwW2o4_2_iBqM5fL4dPh-GTxI8OqJvcXnyXNicw,Bubby,rice,,PetPoro,1,1,True
NA1_5206500727,t3Yj4sBbKFhqG2tii_r6udUPA9hkFDaUDhnuHNJb9YG_iEZ6wBDnnhoGu17Op3ZNDejApeR2icAxHA,ReptarFlex,NA1,,PetChibiYasuo,9,8,False
NA1_5206500727,ghcHcE2fXGf6_jdLoKETRKHjRt6EUooVv_wgRQwZIkM9e_n1XLFMnlJkxO4j9pB8ULIfh8VakpuM6A,TayooCutz,NA1,,PetChibiZed,38,6,False
NA1_5206500727,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,2,7,False
NA1_5206500727,zxOvX6Ju38BSQjAT6hzGq4exrvYB8Y_5TVVgamllcCSFZx2Kn-LojxiIV8TrxEvFMPvuDJYTxIdZ3Q,PANITIA ROMUSHA,1999,,PetStyleTwoJinx,2,4,True
NA1_5206500727,USj54YT1vdonfAp9glugJ3SfAgpH-kSOufEpAbS42s3X2Y4BJoUUBiTpy5CcC5DArF3bXK-xK_v34g,Markz Cruz,2669,,PetFenroar,2,5,False
NA1_5206500727,vAIUxgO7vXuSVYhBwUxZtnm9B1tFYw_KYac6yHcrE03U3JZU7UE7fqQa9GYegKsVT_1kbXOGzF7Zng,Merellon,NA1,,PetAoShin,2,3,True
NA1_5193884871,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,2,7,False
NA1_5193884871,DCx0sHhFuxdcESSmSYT5bYff5oshQdEna0duSLs5P94nkCfUDOmlCR1NsAvpzjMWAXmMT_K0_hYDvQ,Kazutrash,EZPZ,,PetAoShin,6,3,True
NA1_5193884871,CY2JtH63YgYb16Ep9ckqqq1kannmh78AFb-dAJG5dgLiSGz-6loqd3eOo4p5avPoTb7OF0vnCVBLRg,ohmyaqua,2751,,PetTFTAvatar,2,6,False
NA1_5193884871,mJyt2ckuyjgN_pRbFsNYBi-7k4ZBWv9dL7WepIiVXzdxy-WkNIfTmpaRF4xQB182_TZlxJAzfsI5PQ,ihavGangrene,NA1,,PetChoncc,14,5,False
NA1_5193884871,vMM7YwqJkqYkeJ2D83M0vjwdan2IOBXtx7K6jte5husHIejkr70d-O4kOLVoHWHYIeD0N9FhkoH7Sw,Kitokeru,NA1,,PetBat,4,2,True
NA1_5193884871,Yl_RpIodXevn_KwmBj4FREEHbl0gVgUXfXq8Ufti2TheRdhWSlW6SfFvhzun_8tctLhpTWmBUpXFgA,FlumperKnuff,NA1,,PetPiximander,3,8,False
NA1_5193884871,5DPJ6yqklGsga0VMx6YmG9AEefOMzbr7htXPYd0UFY1B06f5Lene3de0Me6RbvI1R-1j6MaQsebDXg,FijianGoddess94,NA1,,PetTFTAvatar,0,1,True
NA1_5193884871,XO5bxKWpD0smIU_lELPcHwnzm06wg2Y9ZtJankQ4bJ3EZ2_Sj9gh07oEv-xpBNxhfgbYh6BrXg34-w,snoelles,NA1,,PetTurtle,9,4,True
NA1_5182775417,QSqm7jiDT_KPb1ExEnJaDk4rHzVckckhmd3oFczec600ik6Mr9iP9AO2AjZ7tiVUa-XN1MkAM5zqsw,SenciV,VS105,,PetChibiAshe,0,1,True
NA1_5182775417,F1GYc-NjhNhPGvL33sld-7TMdXHN5J35wPaDRZVScOgs0SH9vRQKzYdlrrN8UDD27D0vLvKVv1OQIQ,HelloIAmTotoro,NA1,,PetChibiCaitlyn,8,2,True
NA1_5182775417,uSTYYbyfrKvET0C2JQCozZ3s6b2OuiewWU6nK7tYPKwhviQ18hEvKQEHSXISfPBGvfvHt4nhUUP7zQ,4koma,NA1,,PetGloop,4,8,False
NA1_5182775417,UQ1lfDi7b_E9Il-UWz2rJe4MJH1RTM8l0GU6mnM_7m_RE2p0jSBR-RB2ld3AHwTsxgrvgDnkuqjCpA,Wolf,MG63,,PetChibiZed,3,7,False
NA1_5182775417,b0CEUmdUacr9zBXuaDIc12jje0NFdJAI5puV7q8D7E8aYsefZ2IMRMfOsJeAtn6ccssUzpgNzrGXKw,Mr Faraway,1569,,PetGargoyle,21,3,True
NA1_5182775417,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,9,5,False
NA1_5182775417,9P90dYT9llRWce3mN5ucAJTYTM6TpMC-E7jPbbOg5F2PGWTXC_8PiiFdhoH793D5gzyQBAPMcXlK_g,Zelmutttt,bubsy,,PetTFTAvatar,41,4,True
NA1_5182775417,OYTL8wAnN5yQZ2WUGrevXVPuSH3Qv1gv8w6O4ewasRLR93xd2qiSk2Gqiq5v3Qhz5uBcP4RNf76udw,MIRUNA5,NA1,,PetDSSquid,3,6,False
NA1_5180521244,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,44,7,False
NA1_5180521244,Fn5LWVfuR9zQ-4_zaj-9ro5IgwJz11mjFJ_1kBatgmB7DPgHlBwpJhPZd64VO_0R_Q07WjDPCQGzUw,S3nPy,NA1,,PetPenguKnight,19,2,True
NA1_5180521244,FCt7yNkXuxP6Qr0Zm1tdbHdj0OOWNLRMCMcHeB9K2AZJ-2Etzo5yl0UAt95SgZ4dcKtJdkZ1b8Dl0A,CraftyDemon,NA1,,PetJawDragon,11,3,True
NA1_5180521244,AuAB6F4_bfzWAcHj47v5tlPhJS4hplV2h_xhvABVGBoQqBOKv2cCs7oiiHX1GerFli4NPXl2cJwkvA,PxSTylish,NA1,,PetChibiLeeSin,14,8,False
